7411479,-118.144379,-93.764130,648.321167,-53.336113,-85.841263,653.285645
7441705,-117.894829,-93.947540,647.628601,-53.178131,-85.991722,652.726807
7471913,-117.727264,-94.133606,647.114014,-53.053268,-86.177147,652.184509
7502103,-117.570305,-94.393585,646.733765,-52.915928,-86.409180,651.790344
7532329,-117.443390,-94.636780,646.625916,-52.789864,-86.662308,651.689087
7562537,-117.375946,-94.903481,646.382446,-52.731117,-86.921829,651.445740
7592745,-117.398338,-95.066910,646.181396,-52.768620,-87.016464,651.235962
7622953,-117.424797,-95.209023,645.888306,-52.793751,-87.133545,650.885437
7653161,-117.393799,-95.335022,645.519714,-52.794868,-87.270462,650.501770
7683351,-117.394699,-95.485580,645.327271,-52.827538,-87.405045,650.340881
7713577,-117.618217,-95.731911,644.832397,-53.109722,-87.582962,649.943115
7743785,-117.912231,-95.642258,646.034912,-53.315369,-87.462715,651.015137
7774012,-117.922775,-95.781296,645.447266,-53.361790,-87.556572,650.408020
7804220,-117.912720,-95.862457,645.078491,-53.394241,-87.616066,650.029114
7834428,-117.925484,-95.933311,644.889526,-53.440556,-87.650948,649.852783
7864636,-117.921150,-95.989624,644.739929,-53.442810,-87.712379,649.658936
7894844,-117.779282,-96.102051,644.379700,-53.305088,-87.854630,649.252502
7925033,-117.470398,-96.162758,643.905701,-53.037601,-88.002190,648.757019
7955241,-117.057495,-96.173569,643.311890,-52.656876,-88.138702,648.173279
7985449,-116.455307,-96.127693,642.879150,-52.062260,-88.251732,647.683411
8015657,-116.054688,-96.027779,643.109985,-51.651665,-88.233551,648.245178
8045847,-115.846237,-95.936859,643.699036,-51.355743,-88.292938,648.708740
8076055,-115.603394,-95.980362,643.675537,-51.099834,-88.421013,648.686890
8106245,-115.406563,-96.099075,643.203796,-50.916092,-88.570518,648.232971
8136471,-115.387840,-96.150566,643.165100,-50.904629,-88.595535,648.322083
8166679,-115.582161,-96.209259,643.549194,-51.087444,-88.595024,648.748657
8196887,-115.619431,-96.472679,642.858154,-51.190353,-88.802444,647.838501
8227113,-115.541496,-96.684517,642.378113,-51.144562,-88.990906,647.394836
8257303,-115.315033,-97.005791,641.810974,-50.908039,-89.346352,646.755310
8287511,-114.871849,-97.595100,641.224792,-50.472420,-90.016991,646.123657
8317719,-114.207657,-98.544296,640.680847,-49.778069,-91.061211,645.535400
8347927,-113.421242,-99.505890,640.373474,-48.895782,-92.182632,645.245789
8378135,-112.537292,-100.254738,640.180664,-47.925640,-93.127060,645.054199
8408325,-111.531433,-100.778488,639.826660,-46.847111,-93.921402,644.680176
8438514,-110.384453,-101.202278,639.655762,-45.610214,-94.681900,644.518250
8468722,-109.064514,-101.541496,639.272888,-44.267338,-95.388878,644.177063
8498912,-107.706558,-101.739403,638.622314,-42.930534,-95.899567,643.571106
8529101,-106.387001,-101.766487,637.788025,-41.655964,-96.223885,642.792053
8559291,-104.920654,-101.873482,636.970459,-40.144749,-96.618500,642.003052
8589379,-103.534790,-102.016129,637.651367,-38.721619,-97.092781,642.934326
8619633,-102.385376,-102.429970,637.316223,-37.637856,-97.771523,642.501648
8649851,-101.417320,-103.091034,636.786560,-36.871754,-98.622932,642.027466
8680040,-100.468155,-103.983475,636.270630,-36.142822,-99.605309,641.483582
8710248,-99.673050,-104.457420,635.594116,-35.321236,-100.200111,640.757141
8740456,-98.993111,-104.765656,633.824768,-34.675976,-100.638245,638.968628
8770664,-98.484474,-104.928566,632.673096,-34.185425,-100.926048,637.917786
8800872,-98.114349,-104.988304,632.189453,-33.835747,-101.053253,637.531555
8831080,-97.815636,-105.020157,631.596619,-33.555538,-101.137352,636.916199
8861288,-97.474792,-104.938629,630.732117,-33.293987,-101.080811,636.060486
8891478,-97.393898,-104.198578,629.872437,-33.289787,-100.371521,635.243774
8921686,-97.252357,-102.905777,629.042297,-33.392685,-99.202866,634.445618
8951894,-97.147957,-102.572113,628.974182,-33.272392,-98.913567,634.375122
8982083,-97.040184,-102.250153,628.559937,-33.149925,-98.641403,634.046570
9012291,-96.992287,-101.910591,628.788635,-33.075478,-98.335014,634.348389
9042499,-96.957512,-101.642838,628.949768,-33.016205,-98.110817,634.530334
9072707,-96.893272,-101.474213,629.141663,-32.928837,-97.953972,634.735840
9102915,-96.817398,-101.389549,629.287231,-32.842617,-97.909187,634.899353
9133123,-96.710136,-101.410881,629.455750,-32.725025,-97.938782,635.061035
9163331,-96.580353,-101.494255,629.408447,-32.569702,-98.053093,635.017395
9193539,-96.449806,-101.525009,629.668701,-32.416897,-98.111427,635.296936
9223747,-96.350258,-101.503563,630.019897,-32.292610,-98.119057,635.664307
9253955,-96.283531,-101.478752,630.053772,-32.196507,-98.084824,635.691345
9284145,-96.235680,-101.359314,630.117004,-32.151749,-97.982613,635.765442
9314353,-96.199142,-101.078453,630.166748,-32.148464,-97.737099,635.807068
